"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/StarterContent/Blueprints/Maps/Level2Content/Borde_main/Chrom.Chrom","0","0","0","12","0","Compiling Chrom: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/StarterContent/Blueprints/Maps/Level2Content/Borde_main/a.a","0","0","0","12","0","Compiling a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","0","2","0","Compiling SkySphereMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","0","2","0","Compiling M_LightStage_Skybox_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","0","2","0","Compiling M_LightStage_Skybox_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'HDRI2-1'=True"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","0","2","0","Compiling M_LightStage_Arrows: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VehicleAdv/ArenaMesh/CubeMaterial.CubeMaterial","0","0","0","21","0","Compiling CubeMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Winter/pr_background_mountain_e_M_winter.pr_background_mountain_e_M_winter","0","0","0","21","0","Compiling pr_background_mountain_e_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Winter/pr_background_mountain_d_M_winter.pr_background_mountain_d_M_winter","0","0","0","21","0","Compiling pr_background_mountain_d_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Winter/pr_background_mountain_c_M_winter.pr_background_mountain_c_M_winter","0","0","0","21","0","Compiling pr_background_mountain_c_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Winter/pr_background_mountain_b_M_winter.pr_background_mountain_b_M_winter","0","0","0","21","0","Compiling pr_background_mountain_b_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Winter/pr_background_mountain_a_M_winter.pr_background_mountain_a_M_winter","0","0","0","21","0","Compiling pr_background_mountain_a_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_e_M_summer.pr_background_mountain_e_M_summer","0","0","0","21","0","Compiling pr_background_mountain_e_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_d_M_summer.pr_background_mountain_d_M_summer","0","0","0","21","0","Compiling pr_background_mountain_d_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_c_M_summer.pr_background_mountain_c_M_summer","0","0","0","21","0","Compiling pr_background_mountain_c_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_b_M_summer.pr_background_mountain_b_M_summer","0","0","0","21","0","Compiling pr_background_mountain_b_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Summer/pr_background_mountain_a_M_summer.pr_background_mountain_a_M_summer","0","0","0","21","0","Compiling pr_background_mountain_a_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Spring/pr_background_mountain_e_M_spring.pr_background_mountain_e_M_spring","0","0","0","21","0","Compiling pr_background_mountain_e_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Spring/pr_background_mountain_d_M_spring.pr_background_mountain_d_M_spring","0","0","0","21","0","Compiling pr_background_mountain_d_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Spring/pr_background_mountain_c_M_spring.pr_background_mountain_c_M_spring","0","0","0","21","0","Compiling pr_background_mountain_c_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Spring/pr_background_mountain_b_M_spring.pr_background_mountain_b_M_spring","0","0","0","21","0","Compiling pr_background_mountain_b_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Spring/pr_background_mountain_a_M_spring.pr_background_mountain_a_M_spring","0","0","0","21","0","Compiling pr_background_mountain_a_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Fall/pr_background_mountain_e_M_fall.pr_background_mountain_e_M_fall","0","0","0","21","0","Compiling pr_background_mountain_e_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Fall/pr_background_mountain_d_M_fall.pr_background_mountain_d_M_fall","0","0","0","21","0","Compiling pr_background_mountain_d_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Fall/pr_background_mountain_c_M_fall.pr_background_mountain_c_M_fall","0","0","0","21","0","Compiling pr_background_mountain_c_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Fall/pr_background_mountain_b_M_fall.pr_background_mountain_b_M_fall","0","0","0","21","0","Compiling pr_background_mountain_b_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mountain_Fall/pr_background_mountain_a_M_fall.pr_background_mountain_a_M_fall","0","0","0","21","0","Compiling pr_background_mountain_a_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_e_M_summer.Mobile_mountain_e_M_summer","0","0","0","21","0","Compiling Mobile_mountain_e_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_d_M_summer.Mobile_mountain_d_M_summer","0","0","0","21","0","Compiling Mobile_mountain_d_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_c_M_summer.Mobile_mountain_c_M_summer","0","0","0","21","0","Compiling Mobile_mountain_c_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_b_M_summer.Mobile_mountain_b_M_summer","0","0","0","21","0","Compiling Mobile_mountain_b_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_a_M_summer.Mobile_mountain_a_M_summer","0","0","0","21","0","Compiling Mobile_mountain_a_M_summer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_desert.Mobile_desert","0","0","0","21","0","Compiling Mobile_desert: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Desert/desert_outer_mesh_splat_map.desert_outer_mesh_splat_map","0","0","0","21","0","Compiling desert_outer_mesh_splat_map: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_canyon_c.Mobile_canyon_c","0","0","0","21","0","Compiling Mobile_canyon_c: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Canyon/canyon_outer_mesh_3_splat_map.canyon_outer_mesh_3_splat_map","0","0","0","21","0","Compiling canyon_outer_mesh_3_splat_map: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_canyon_b.Mobile_canyon_b","0","0","0","21","0","Compiling Mobile_canyon_b: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Canyon/canyon_outer_mesh_2_splat_map.canyon_outer_mesh_2_splat_map","0","0","0","21","0","Compiling canyon_outer_mesh_2_splat_map: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_canyon_a.Mobile_canyon_a","0","0","0","21","0","Compiling Mobile_canyon_a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Canyon/canyon_outer_mesh_1_splat_map.canyon_outer_mesh_1_splat_map","0","0","0","21","0","Compiling canyon_outer_mesh_1_splat_map: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_afghan_b.Mobile_afghan_b","0","0","0","21","0","Compiling Mobile_afghan_b: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Afghan/afghan_mountain_b.afghan_mountain_b","0","0","0","21","0","Compiling afghan_mountain_b: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_afghan_a.Mobile_afghan_a","0","0","0","21","0","Compiling Mobile_afghan_a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Afghan/afghan_mountain_a.afghan_mountain_a","0","0","0","21","0","Compiling afghan_mountain_a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Meshes/template_yellow.template_yellow","0","0","0","21","0","Compiling template_yellow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Meshes/template_white.template_white","0","0","0","21","0","Compiling template_white: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Meshes/template_red.template_red","0","0","0","21","0","Compiling template_red: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/billboard_snow.billboard_snow","0","0","0","70","0","Compiling billboard_snow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PhotoR_Backgrounds/Materials/billboard.billboard","0","0","0","70","0","Compiling billboard: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PhotoR_Backgrounds/Materials/billboard_fall.billboard_fall","0","0","0","70","0","Compiling billboard_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PhotoR_Backgrounds/Materials/Splat_maps/mountain_e.mountain_e","0","0","0","24","0","Compiling mountain_e: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PhotoR_Backgrounds/Materials/Splat_maps/mountain_d.mountain_d","0","0","0","12","0","Compiling mountain_d: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/PhotoR_Backgrounds/Materials/Splat_maps/mountain_c.mountain_c","0","0","0","12","0","Compiling mountain_c: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/PhotoR_Backgrounds/Materials/Splat_maps/mountain_b.mountain_b","0","0","0","12","0","Compiling mountain_b: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/PhotoR_Backgrounds/Materials/Splat_maps/mountain_a_splat.mountain_a_splat","0","0","0","24","0","Compiling mountain_a_splat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_e_M_winter.Mobile_mountain_e_M_winter","0","0","0","21","0","Compiling Mobile_mountain_e_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_e_M_spring.Mobile_mountain_e_M_spring","0","0","0","21","0","Compiling Mobile_mountain_e_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_e_M_fall.Mobile_mountain_e_M_fall","0","0","0","21","0","Compiling Mobile_mountain_e_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_d_M_winter.Mobile_mountain_d_M_winter","0","0","0","21","0","Compiling Mobile_mountain_d_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_d_M_spring.Mobile_mountain_d_M_spring","0","0","0","21","0","Compiling Mobile_mountain_d_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_d_M_fall.Mobile_mountain_d_M_fall","0","0","0","21","0","Compiling Mobile_mountain_d_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_c_M_winter.Mobile_mountain_c_M_winter","0","0","0","21","0","Compiling Mobile_mountain_c_M_winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_c_M_spring.Mobile_mountain_c_M_spring","0","0","0","21","0","Compiling Mobile_mountain_c_M_spring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PhotoR_Backgrounds/Materials/Mobile/Mobile_mountain_c_M_fall.Mobile_mountain_c_M_fall","0","0","0","21","0","Compiling Mobile_mountain_c_M_fall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
